No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
1728,needle,14080,27,needle_cuda_shared_1,620448179.27,927214635.85,10598,2.5,1.19,11424,10.54,0.87,2509.8,0.86,16,28,32,98304,0,0,2180,448,0.01,32,64,42,64,32,50,1.56,1.0
1729,needle,14080,28,needle_cuda_shared_1,631019830.03,944095254.96,10671,2.57,1.22,11296,10.6,0.71,2585.36,0.89,16,29,32,98304,0,0,2180,464,0.01,32,64,42,64,32,50,1.56,1.0
1730,needle,14080,29,needle_cuda_shared_1,617977528.09,924830290.26,10545,2.69,1.28,11392,10.41,0.85,2723.97,0.93,16,30,32,98304,0,0,2180,480,0.01,32,64,42,64,32,50,1.56,1.0
1731,needle,14080,30,needle_cuda_shared_1,630681818.18,943995620.27,10637,2.75,1.31,11264,10.52,0.75,2785.57,0.95,16,31,32,98304,0,0,2180,496,0.01,32,64,42,64,32,50,1.56,1.0
1732,needle,14080,31,needle_cuda_shared_1,620786516.85,928180594.57,10582,2.92,1.36,11392,10.59,0.96,2910.57,0.99,16,32,32,98304,0,0,2180,512,0.01,32,64,42,64,32,50,1.56,1.0
1733,needle,14080,32,needle_cuda_shared_1,638328530.26,953170028.82,10592,2.95,1.4,11104,8.93,0.79,3492.69,1.02,16,33,32,98304,0,0,2180,528,0.01,32,64,42,64,32,50,1.56,1.0
1734,needle,14080,33,needle_cuda_shared_1,618309859.15,923635563.38,10500,3.06,1.45,11360,10.6,0.95,3030.2,1.06,16,34,32,98304,0,0,2180,544,0.01,32,64,42,64,32,50,1.56,1.0
1735,needle,14080,34,needle_cuda_shared_1,623579545.45,931270714.96,10498,3.15,1.5,11264,10.6,0.84,3120.01,1.09,16,35,32,98304,0,0,2180,560,0.01,32,64,42,64,32,50,1.56,1.0
1736,needle,14080,35,needle_cuda_shared_1,620396600.57,927703021.72,10486,3.25,1.54,11296,10.57,1.08,3217.78,1.12,16,36,32,98304,0,0,2180,576,0.01,32,64,42,64,32,50,1.56,1.0
1737,needle,14080,36,needle_cuda_shared_1,628939828.08,941395057.31,10522,3.33,1.58,11168,10.61,0.87,3294.65,1.15,16,37,32,98304,0,0,2180,592,0.01,32,64,42,64,32,50,1.56,1.0
1738,needle,14080,37,needle_cuda_shared_1,635327635.33,949949548.91,10676,3.36,1.6,11232,10.56,1.02,3400.32,1.16,16,38,32,98304,0,0,2180,608,0.01,32,64,42,64,32,50,1.56,1.0
1739,needle,14080,38,needle_cuda_shared_1,630617977.53,942518141.39,10745,3.43,1.63,11392,10.56,0.89,3489.99,1.19,16,39,32,98304,0,0,2180,624,0.02,32,64,42,64,32,50,1.56,1.0
1740,needle,14080,39,needle_cuda_shared_1,634129213.48,947624063.67,10801,3.5,1.66,11392,10.5,1.15,3598.81,1.21,16,40,32,98304,0,0,2180,640,0.02,32,64,42,64,32,50,1.56,1.0
1741,needle,14080,40,needle_cuda_shared_1,631355932.2,944679849.34,10708,3.62,1.72,11328,10.63,0.92,3644.82,1.25,16,41,32,98304,0,0,2180,656,0.02,32,64,42,64,32,50,1.56,1.0
1742,needle,14080,41,needle_cuda_shared_1,631054131.05,941328347.58,10579,3.75,1.78,11232,10.52,1.12,3770.1,1.3,16,42,32,98304,0,0,2180,672,0.02,32,64,42,64,32,50,1.56,1.0
1743,needle,14080,42,needle_cuda_shared_1,620786516.85,928341526.22,10582,3.84,1.83,11392,10.52,0.98,3863.4,1.33,16,43,32,98304,0,0,2180,688,0.02,32,64,42,64,32,50,1.56,1.0
1744,needle,14080,43,needle_cuda_shared_1,626416430.59,937529508.97,10603,3.93,1.87,11296,10.49,1.25,3963.66,1.36,16,44,32,98304,0,0,2180,704,0.02,32,64,42,64,32,50,1.56,1.0
1745,needle,14080,44,needle_cuda_shared_1,619113573.41,926058979.69,10707,3.98,1.89,11552,10.54,0.99,4034.86,1.37,16,45,32,98304,0,0,2180,720,0.02,32,64,42,64,32,50,1.56,1.0
1746,needle,14080,45,needle_cuda_shared_1,619064245.81,925846717.88,10614,4.1,1.95,11456,10.46,1.2,4155.54,1.41,16,46,32,98304,0,0,2180,736,0.02,32,64,42,64,32,50,1.56,1.0
1747,needle,14080,46,needle_cuda_shared_1,619777158.77,924950673.17,10634,4.19,2.16,11488,10.51,1.1,4237.11,1.44,16,47,32,98304,0,0,2180,752,0.02,32,64,42,64,32,50,1.56,1.0
1748,needle,14080,47,needle_cuda_shared_1,634349030.47,948767890.12,10969,4.23,1.97,11552,10.32,1.28,4491.16,1.43,16,48,32,98304,0,0,2180,768,0.02,32,64,42,64,32,50,1.56,1.0
1749,needle,14080,48,needle_cuda_shared_1,638028169.01,953638497.65,10839,4.27,2.03,11360,10.45,1.05,4431.54,1.48,16,49,32,98304,0,0,2180,784,0.02,32,64,42,64,32,50,1.56,1.0
1750,needle,14080,49,needle_cuda_shared_1,624301675.98,934241154.56,10709,4.41,2.1,11456,10.38,1.27,4551.94,1.52,16,50,32,98304,0,0,2180,800,0.02,32,64,42,64,32,50,1.56,1.0
1751,needle,14080,50,needle_cuda_shared_1,631054131.05,943969610.64,10614,4.55,2.16,11232,10.45,1.11,4610.43,1.57,16,51,32,98304,0,0,2180,816,0.02,32,64,42,64,32,50,1.56,1.0
1752,needle,14080,51,needle_cuda_shared_1,629590395.48,939648069.68,10652,4.62,2.19,11328,10.45,1.41,4703.86,1.59,16,52,32,98304,0,0,2180,832,0.02,32,64,42,64,32,50,1.56,1.0
1753,needle,14080,52,needle_cuda_shared_1,619113573.41,924183402.59,10686,4.69,2.23,11552,10.47,1.13,4782.55,1.62,16,53,32,98304,0,0,2180,848,0.02,32,64,42,64,32,50,1.56,1.0
1754,needle,14080,53,needle_cuda_shared_1,635563380.28,948503521.13,10784,4.74,2.25,11360,10.45,1.35,4880.14,1.64,16,54,32,98304,0,0,2180,864,0.02,32,64,42,64,32,50,1.56,1.0
1755,needle,14080,54,needle_cuda_shared_1,644699140.4,963855062.08,10772,4.83,2.29,11168,10.4,1.16,4997.12,1.67,16,55,32,98304,0,0,2180,880,0.02,32,64,42,64,32,50,1.56,1.0
1756,needle,14080,55,needle_cuda_shared_1,628851540.62,941234827.26,10764,4.92,2.34,11424,10.45,1.47,5062.25,1.7,16,56,32,98304,0,0,2180,896,0.02,32,64,42,64,32,50,1.56,1.0
1757,needle,14080,56,needle_cuda_shared_1,616343490.3,920749653.74,10641,5.06,2.4,11552,10.45,1.2,5153.98,1.75,16,57,32,98304,0,0,2180,912,0.02,32,64,42,64,32,50,1.56,1.0
1758,needle,14080,57,needle_cuda_shared_1,622905027.93,931360567.97,10676,5.14,2.44,11456,10.29,1.44,5327.62,1.77,16,58,32,98304,0,0,2180,928,0.02,32,64,42,64,32,50,1.56,1.0
1759,needle,14080,58,needle_cuda_shared_1,620833333.33,928964120.37,10708,5.21,2.48,11520,10.34,1.23,5391.64,1.8,16,59,32,98304,0,0,2180,944,0.02,32,64,42,64,32,50,1.56,1.0
1760,needle,14080,59,needle_cuda_shared_1,618457300.28,923510674.93,10737,5.29,2.51,11616,10.41,1.56,5449.3,1.82,16,60,32,98304,0,0,2180,960,0.02,32,64,42,64,32,50,1.56,1.0
1761,needle,14080,60,needle_cuda_shared_1,638028169.01,952934272.3,10832,5.32,2.53,11360,10.39,1.25,5548.16,1.84,16,61,32,98304,0,0,2180,976,0.02,32,64,42,64,32,50,1.56,1.0
1762,needle,14080,61,needle_cuda_shared_1,634078212.29,946636405.96,10855,5.4,2.56,11456,10.35,1.5,5661.96,1.87,16,62,32,98304,0,0,2180,992,0.02,32,64,42,64,32,50,1.56,1.0
1763,needle,14080,62,needle_cuda_shared_1,635211267.61,946948356.81,10771,5.53,2.62,11360,10.31,1.29,5774.8,1.91,16,63,32,98304,0,0,2180,1008,0.02,32,64,42,64,32,50,1.56,1.0
1764,needle,14080,63,needle_cuda_shared_1,632596685.08,947513812.15,10987,5.62,2.62,11584,10.18,1.6,6055.4,1.9,16,64,32,98304,0,0,2180,1024,0.03,32,64,42,64,32,50,1.56,1.0
1765,needle,14080,64,needle_cuda_shared_1,625348189.42,936382892.29,10770,5.71,2.72,11488,10.38,1.32,5918.5,1.97,16,65,32,98304,0,0,2180,1040,0.03,32,64,42,64,32,50,1.56,1.0
1766,needle,14080,65,needle_cuda_shared_1,633802816.9,948518192.49,10783,5.79,2.76,11360,10.32,1.58,6042.02,2.0,16,66,32,98304,0,0,2180,1056,0.03,32,64,42,64,32,50,1.56,1.0
1767,needle,14080,66,needle_cuda_shared_1,644662921.35,963453885.77,10991,5.77,2.74,11392,10.34,1.33,6122.14,1.99,16,67,32,98304,0,0,2180,1072,0.03,32,64,42,64,32,50,1.56,1.0
1768,needle,14080,67,needle_cuda_shared_1,632681564.25,946650954.38,10851,5.92,2.82,11456,10.27,1.71,6253.61,2.05,16,68,32,98304,0,0,2180,1088,0.03,32,64,42,64,32,50,1.56,1.0
1769,needle,14080,68,needle_cuda_shared_1,648725212.46,967953257.79,10946,5.96,2.83,11296,10.34,1.36,6304.71,2.06,16,69,32,98304,0,0,2180,1104,0.03,32,64,42,64,32,50,1.56,1.0
1770,needle,14080,69,needle_cuda_shared_1,638418079.1,953904778.72,10814,6.12,2.91,11328,10.32,1.66,6404.56,2.11,16,70,32,98304,0,0,2180,1120,0.03,32,64,42,64,32,50,1.56,1.0
1771,needle,14080,70,needle_cuda_shared_1,621546961.33,929860151.93,10776,6.23,2.96,11584,10.33,1.42,6493.77,2.15,16,71,32,98304,0,0,2180,1136,0.03,32,64,42,64,32,50,1.56,1.0
1772,needle,14080,71,needle_cuda_shared_1,635097493.04,949048282.27,10912,6.24,2.96,11488,10.3,1.78,6608.52,2.15,16,72,32,98304,0,0,2180,1152,0.03,32,64,42,64,32,50,1.56,1.0
1773,needle,14080,72,needle_cuda_shared_1,633704735.38,945754990.71,10876,6.35,3.01,11488,10.13,1.44,6811.07,2.19,16,73,32,98304,0,0,2180,1168,0.03,32,64,42,64,32,50,1.56,1.0
1774,needle,14080,73,needle_cuda_shared_1,640269886.36,955729166.67,10778,6.5,3.08,11264,10.33,1.75,6769.77,2.24,16,74,32,98304,0,0,2180,1184,0.03,32,64,42,64,32,50,1.56,1.0
1775,needle,14080,74,needle_cuda_shared_1,643059490.08,960649787.54,10861,6.53,3.1,11296,10.27,1.48,6902.18,2.25,16,75,32,98304,0,0,2180,1200,0.03,32,64,42,64,32,50,1.56,1.0
1776,needle,14080,75,needle_cuda_shared_1,649295774.65,968999413.15,11016,6.52,3.1,11360,10.3,1.84,6968.44,2.25,16,76,32,98304,0,0,2180,1216,0.03,32,64,42,64,32,50,1.56,1.0
1777,needle,14080,76,needle_cuda_shared_1,640277777.78,957870370.37,11047,6.59,3.14,11520,10.3,1.48,7065.89,2.28,16,77,32,98304,0,0,2180,1232,0.03,32,64,42,64,32,50,1.56,1.0
1778,needle,14080,77,needle_cuda_shared_1,639889196.68,956400046.17,11066,6.67,3.17,11552,10.31,1.78,7149.94,2.3,16,78,32,98304,0,0,2180,1248,0.03,32,64,42,64,32,50,1.56,1.0
1779,needle,14080,78,needle_cuda_shared_1,642857142.86,960448762.84,10980,6.82,3.23,11424,10.25,1.53,7302.39,2.35,16,79,32,98304,0,0,2180,1264,0.03,32,64,42,64,32,50,1.56,1.0
1780,needle,14080,79,needle_cuda_shared_1,642076502.73,959500227.69,11248,6.87,3.2,11712,10.11,1.87,7638.3,2.32,16,80,32,98304,0,0,2180,1280,0.03,32,64,42,64,32,50,1.56,1.0
1781,needle,14080,80,needle_cuda_shared_1,644203910.61,961723114.53,11032,6.95,3.3,11456,10.32,1.55,7419.26,2.4,16,81,32,98304,0,0,2180,1296,0.03,32,64,42,64,32,50,1.58,1.01
1782,needle,14080,81,needle_cuda_shared_1,632963988.92,947454986.15,10957,7.08,3.37,11552,10.41,1.89,7441.06,2.44,16,82,32,98304,0,0,2180,1312,0.03,32,64,42,64,32,50,1.6,1.03
1783,needle,14080,82,needle_cuda_shared_1,640495867.77,956826790.63,11122,7.06,3.35,11616,10.57,1.58,7423.01,2.44,16,83,32,98304,0,0,2180,1328,0.03,32,64,42,64,32,50,1.62,1.04
1784,needle,14080,83,needle_cuda_shared_1,648199445.98,968562442.29,11198,7.09,3.37,11552,10.73,1.97,7394.71,2.45,16,84,32,98304,0,0,2180,1344,0.03,32,64,42,64,32,50,1.64,1.05
1785,needle,14080,84,needle_cuda_shared_1,659090909.09,984271425.19,11100,7.25,3.44,11264,10.89,1.6,7373.64,2.5,16,85,32,98304,0,0,2180,1360,0.03,32,64,42,64,32,50,1.66,1.06
1786,needle,14080,85,needle_cuda_shared_1,658774373.26,983852715.88,11314,7.19,3.41,11488,10.94,1.9,7428.82,2.48,16,86,32,98304,0,0,2180,1376,0.03,32,64,42,64,32,50,1.68,1.08
1787,needle,14080,86,needle_cuda_shared_1,657986111.11,982074652.78,11322,7.27,3.45,11520,11.04,1.61,7444.14,2.51,16,87,32,98304,0,0,2180,1392,0.03,32,64,42,64,32,50,1.7,1.09
1788,needle,14080,87,needle_cuda_shared_1,640495867.77,958032024.79,11139,7.47,3.56,11616,11.17,2.05,7442.54,2.58,16,88,32,98304,0,0,2180,1408,0.03,32,64,42,64,32,50,1.72,1.1
1789,needle,14080,88,needle_cuda_shared_1,649584487.53,970668859.65,11224,7.5,3.57,11552,11.31,1.65,7432.85,2.59,16,89,32,98304,0,0,2180,1424,0.03,32,64,42,64,32,50,1.74,1.11
1790,needle,14080,89,needle_cuda_shared_1,645027624.31,964232274.4,11181,7.61,3.62,11584,11.47,2.0,7410.36,2.63,16,90,32,98304,0,0,2180,1440,0.04,32,64,42,64,32,50,1.76,1.13
1791,needle,14080,90,needle_cuda_shared_1,638121546.96,954074585.64,11065,7.78,3.7,11584,11.59,1.71,7420.77,2.69,16,91,32,98304,0,0,2180,1456,0.04,32,64,42,64,32,50,1.78,1.14
1792,needle,14080,91,needle_cuda_shared_1,646005509.64,964546028.47,11220,7.76,3.68,11616,11.68,2.11,7442.43,2.68,16,92,32,98304,0,0,2180,1472,0.04,32,64,42,64,32,50,1.8,1.15
1793,needle,14080,92,needle_cuda_shared_1,631367292.23,942875893.66,11269,7.81,3.71,11936,11.75,1.7,7479.49,2.7,16,93,32,98304,0,0,2180,1488,0.04,32,64,42,64,32,50,1.82,1.16
1794,needle,14080,93,needle_cuda_shared_1,649441340.78,969724743.95,11121,8.0,3.8,11456,11.81,2.08,7518.85,2.76,16,94,32,98304,0,0,2180,1504,0.04,32,64,42,64,32,50,1.84,1.18
1795,needle,14080,94,needle_cuda_shared_1,642857142.86,959506639.19,11191,8.03,3.81,11648,12.08,1.75,7430.21,2.77,16,95,32,98304,0,0,2180,1520,0.04,32,64,42,64,32,50,1.86,1.19
1796,needle,14080,95,needle_cuda_shared_1,663013698.63,989454908.68,11571,8.0,3.72,11680,11.93,2.11,7751.29,2.71,16,96,32,98304,0,0,2180,1536,0.04,32,64,42,64,32,50,1.88,1.2
1797,needle,14080,96,needle_cuda_shared_1,649171270.72,969339894.11,11248,8.16,3.87,11584,12.3,1.76,7453.36,2.82,16,97,32,98304,0,0,2180,1552,0.04,32,64,42,64,32,50,1.9,1.21
1798,needle,14080,97,needle_cuda_shared_1,626702997.28,935683469.57,11004,8.44,4.0,11744,12.44,2.19,7453.12,2.91,16,98,32,98304,0,0,2180,1568,0.04,32,64,42,64,32,50,1.91,1.22
1799,needle,14080,98,needle_cuda_shared_1,621983914.21,929094057.19,11103,8.44,4.01,11936,12.56,1.82,7451.15,2.91,16,99,32,98304,0,0,2180,1584,0.04,32,64,42,64,32,50,1.93,1.24
1800,needle,14080,99,needle_cuda_shared_1,633152173.91,945694633.15,11152,8.49,4.03,11776,12.61,2.27,7493.18,2.93,16,100,32,98304,0,0,2180,1600,0.04,32,64,42,64,32,50,1.95,1.25
1801,needle,14336,0,needle_cuda_shared_1,595567867.04,892615997.23,10315,0.1,0.05,11552,10.32,0.1,91.44,0.03,16,1,32,98304,0,0,2180,16,0.0,32,64,42,64,32,50,1.56,1.0
1802,needle,14336,1,needle_cuda_shared_1,611111111.11,915420227.92,10285,0.18,0.09,11232,10.65,0.15,177.19,0.06,16,2,32,98304,0,0,2180,32,0.0,32,64,42,64,32,50,1.56,1.0
1803,needle,14336,2,needle_cuda_shared_1,618309859.15,924721244.13,10508,0.27,0.13,11360,10.7,0.17,264.16,0.09,16,3,32,98304,0,0,2180,48,0.0,32,64,42,64,32,50,1.56,1.0
1804,needle,14336,3,needle_cuda_shared_1,605281690.14,905105633.8,10286,0.37,0.18,11360,10.64,0.24,354.76,0.13,16,4,32,98304,0,0,2180,64,0.0,32,64,42,64,32,50,1.56,1.0
1805,needle,14336,4,needle_cuda_shared_1,607344632.77,907103342.75,10279,0.46,0.22,11328,10.54,0.25,447.26,0.16,16,5,32,98304,0,0,2180,80,0.0,32,64,42,64,32,50,1.56,1.0
1806,needle,14336,5,needle_cuda_shared_1,610915492.96,911869131.46,10363,0.55,0.26,11360,10.62,0.3,532.86,0.19,16,6,32,98304,0,0,2180,96,0.0,32,64,42,64,32,50,1.56,1.0
1807,needle,14336,6,needle_cuda_shared_1,618644067.8,923699387.95,10466,0.63,0.3,11328,10.68,0.3,617.54,0.22,16,7,32,98304,0,0,2180,112,0.0,32,64,42,64,32,50,1.56,1.0
1808,needle,14336,7,needle_cuda_shared_1,596685082.87,892409069.98,10340,0.73,0.35,11584,10.76,0.38,701.91,0.25,16,8,32,98304,0,0,2180,128,0.0,32,64,42,64,32,50,1.56,1.0
1809,needle,14336,8,needle_cuda_shared_1,612359550.56,915598665.73,10434,0.81,0.39,11392,10.56,0.34,803.49,0.28,16,9,32,98304,0,0,2180,144,0.0,32,64,42,64,32,50,1.56,1.0
1810,needle,14336,9,needle_cuda_shared_1,602528089.89,901100187.27,10269,0.92,0.44,11392,10.57,0.4,892.26,0.32,16,10,32,98304,0,0,2180,160,0.0,32,64,42,64,32,50,1.56,1.0
1811,needle,14336,10,needle_cuda_shared_1,600000000.0,896990740.74,10334,1.0,0.48,11520,10.66,0.38,973.0,0.35,16,11,32,98304,0,0,2180,176,0.0,32,64,42,64,32,50,1.56,1.0
1812,needle,14336,11,needle_cuda_shared_1,601991758.24,900483630.95,10492,1.08,0.52,11648,10.61,0.47,1067.45,0.37,16,12,32,98304,0,0,2180,192,0.0,32,64,42,64,32,50,1.56,1.0
1813,needle,14336,12,needle_cuda_shared_1,614053672.32,917976106.4,10401,1.18,0.56,11328,10.66,0.41,1149.67,0.41,16,13,32,98304,0,0,2180,208,0.01,32,64,42,64,32,50,1.56,1.0
1814,needle,14336,13,needle_cuda_shared_1,617605633.8,922403169.01,10480,1.26,0.6,11360,10.73,0.48,1230.47,0.44,16,14,32,98304,0,0,2180,224,0.01,32,64,42,64,32,50,1.56,1.0
1815,needle,14336,14,needle_cuda_shared_1,613445378.15,919409430.44,10507,1.35,0.64,11424,10.56,0.45,1342.6,0.47,16,15,32,98304,0,0,2180,240,0.01,32,64,42,64,32,50,1.56,1.0
1816,needle,14336,15,needle_cuda_shared_1,629943502.82,942664194.92,10682,1.47,0.68,11328,10.96,0.54,1429.21,0.49,16,16,32,98304,0,0,2180,256,0.01,32,64,42,64,32,50,1.56,1.0
1817,needle,14336,16,needle_cuda_shared_1,602209944.75,897703729.28,10401,1.54,0.73,11584,10.65,0.49,1505.67,0.53,16,17,32,98304,0,0,2180,272,0.01,32,64,42,64,32,50,1.56,1.0
1818,needle,14336,17,needle_cuda_shared_1,630434782.61,942210144.93,10405,1.63,0.78,11040,10.65,0.58,1593.66,0.56,16,18,32,98304,0,0,2180,288,0.01,32,64,42,64,32,50,1.56,1.0
1819,needle,14336,18,needle_cuda_shared_1,632478632.48,947323124.41,10642,1.68,0.81,11232,10.6,0.52,1690.39,0.58,16,19,32,98304,0,0,2180,304,0.01,32,64,42,64,32,50,1.56,1.0
1820,needle,14336,19,needle_cuda_shared_1,616809116.81,924649810.07,10388,1.82,0.87,11232,10.64,0.68,1774.44,0.63,16,20,32,98304,0,0,2180,320,0.01,32,64,42,64,32,50,1.56,1.0
1821,needle,14336,20,needle_cuda_shared_1,611306179.78,913155430.71,10408,1.9,0.91,11392,10.45,0.56,1896.14,0.66,16,21,32,98304,0,0,2180,336,0.01,32,64,42,64,32,50,1.56,1.0
1822,needle,14336,21,needle_cuda_shared_1,613764044.94,918085791.2,10464,1.98,0.95,11392,10.57,0.67,1963.74,0.69,16,22,32,98304,0,0,2180,352,0.01,32,64,42,64,32,50,1.56,1.0
1823,needle,14336,22,needle_cuda_shared_1,621082621.08,928448480.53,10433,2.08,0.99,11232,10.55,0.6,2056.41,0.72,16,23,32,98304,0,0,2180,368,0.01,32,64,42,64,32,50,1.56,1.0
1824,needle,14336,23,needle_cuda_shared_1,617647058.82,924063375.35,10559,2.14,1.02,11424,10.56,0.77,2143.79,0.74,16,24,32,98304,0,0,2180,384,0.01,32,64,42,64,32,50,1.56,1.0
1825,needle,14336,24,needle_cuda_shared_1,612676056.34,915536971.83,10404,2.27,1.08,11360,10.6,0.64,2225.32,0.78,16,25,32,98304,0,0,2180,400,0.01,32,64,42,64,32,50,1.56,1.0
1826,needle,14336,25,needle_cuda_shared_1,614084507.04,918940727.7,10444,2.35,1.12,11360,10.6,0.76,2314.9,0.81,16,26,32,98304,0,0,2180,416,0.01,32,64,42,64,32,50,1.56,1.0
1827,needle,14336,26,needle_cuda_shared_1,611731843.58,915706471.14,10493,2.43,1.16,11456,10.58,0.68,2406.43,0.84,16,27,32,98304,0,0,2180,432,0.01,32,64,42,64,32,50,1.56,1.0
1828,needle,14336,27,needle_cuda_shared_1,621813031.16,930299811.14,10510,2.51,1.2,11296,10.56,0.87,2501.75,0.87,16,28,32,98304,0,0,2180,448,0.01,32,64,42,64,32,50,1.56,1.0
1829,needle,14336,28,needle_cuda_shared_1,619318181.82,925263375.95,10425,2.62,1.25,11264,10.38,0.71,2635.05,0.91,16,29,32,98304,0,0,2180,464,0.01,32,64,42,64,32,50,1.56,1.0
1830,needle,14336,29,needle_cuda_shared_1,632457386.36,945697206.44,10656,2.66,1.27,11264,10.6,0.83,2670.05,0.92,16,30,32,98304,0,0,2180,480,0.01,32,64,42,64,32,50,1.56,1.0
1831,needle,14336,30,needle_cuda_shared_1,622507122.51,931772317.19,10471,2.79,1.33,11232,10.55,0.75,2771.85,0.97,16,31,32,98304,0,0,2180,496,0.01,32,64,42,64,32,50,1.56,1.0
1832,needle,14336,31,needle_cuda_shared_1,635327635.33,951819207.03,10695,2.82,1.35,11232,10.34,0.94,2918.35,0.98,16,32,32,98304,0,0,2180,512,0.01,32,64,42,64,32,50,1.56,1.0
1833,needle,14336,32,needle_cuda_shared_1,615492957.75,920466549.3,10459,2.98,1.42,11360,10.58,0.78,2941.89,1.03,16,33,32,98304,0,0,2180,528,0.01,32,64,42,64,32,50,1.56,1.0
1834,needle,14336,33,needle_cuda_shared_1,637283236.99,953681960.5,10562,3.04,1.45,11072,10.6,0.93,3025.91,1.05,16,34,32,98304,0,0,2180,544,0.01,32,64,42,64,32,50,1.56,1.0
1835,needle,14336,34,needle_cuda_shared_1,615168539.33,920470505.62,10490,3.15,1.5,11392,10.52,0.83,3137.74,1.09,16,35,32,98304,0,0,2180,560,0.01,32,64,42,64,32,50,1.56,1.0
1836,needle,14336,35,needle_cuda_shared_1,627118644.07,937676553.67,10624,3.2,1.52,11328,10.59,1.05,3208.16,1.11,16,36,32,98304,0,0,2180,576,0.01,32,64,42,64,32,50,1.56,1.0
1837,needle,14336,36,needle_cuda_shared_1,628205128.21,940378679.96,10565,3.3,1.58,11232,10.56,0.85,3304.59,1.14,16,37,32,98304,0,0,2180,592,0.01,32,64,42,64,32,50,1.56,1.0
1838,needle,14336,37,needle_cuda_shared_1,621813031.16,928204674.22,10487,3.42,1.63,11296,10.52,1.03,3408.2,1.18,16,38,32,98304,0,0,2180,608,0.01,32,64,42,64,32,50,1.56,1.0
1839,needle,14336,38,needle_cuda_shared_1,620056497.18,927127471.75,10507,3.5,1.67,11328,10.53,0.9,3491.6,1.21,16,39,32,98304,0,0,2180,624,0.02,32,64,42,64,32,50,1.56,1.0
1840,needle,14336,39,needle_cuda_shared_1,628531073.45,941516596.05,10669,3.54,1.69,11328,10.33,1.15,3652.24,1.22,16,40,32,98304,0,0,2180,640,0.02,32,64,42,64,32,50,1.56,1.0
1841,needle,14336,40,needle_cuda_shared_1,637784090.91,954382694.13,10754,3.6,1.71,11264,10.43,0.91,3706.71,1.24,16,41,32,98304,0,0,2180,656,0.02,32,64,42,64,32,50,1.56,1.0
1842,needle,14336,41,needle_cuda_shared_1,632478632.48,945661206.08,10624,3.73,1.78,11232,10.44,1.1,3794.66,1.29,16,42,32,98304,0,0,2180,672,0.02,32,64,42,64,32,50,1.56,1.0
1843,needle,14336,42,needle_cuda_shared_1,630617977.53,944405430.71,10762,3.77,1.8,11392,10.53,0.95,3851.96,1.3,16,43,32,98304,0,0,2180,688,0.02,32,64,42,64,32,50,1.56,1.0
1844,needle,14336,43,needle_cuda_shared_1,626404494.38,936622191.01,10673,3.89,1.85,11392,10.47,1.23,3965.2,1.35,16,44,32,98304,0,0,2180,704,0.02,32,64,42,64,32,50,1.56,1.0
1845,needle,14336,44,needle_cuda_shared_1,625352112.68,935519366.2,10630,3.99,1.9,11360,10.44,0.99,4066.38,1.38,16,45,32,98304,0,0,2180,720,0.02,32,64,42,64,32,50,1.56,1.0
1846,needle,14336,45,needle_cuda_shared_1,635593220.34,952315795.67,10792,4.02,1.92,11328,10.45,1.17,4150.19,1.39,16,46,32,98304,0,0,2180,736,0.02,32,64,42,64,32,50,1.56,1.0
1847,needle,14336,46,needle_cuda_shared_1,616666666.67,923567708.33,10642,4.18,1.99,11520,10.42,1.02,4265.21,1.44,16,47,32,98304,0,0,2180,752,0.02,32,64,42,64,32,50,1.56,1.0
1848,needle,14336,47,needle_cuda_shared_1,639830508.47,955832156.31,10831,4.34,1.99,11328,10.54,1.26,4461.25,1.45,16,48,32,98304,0,0,2180,768,0.02,32,64,42,64,32,50,1.56,1.0
1849,needle,14336,48,needle_cuda_shared_1,639204545.45,955492424.24,10764,4.29,2.04,11264,10.52,1.04,4394.9,1.49,16,49,32,98304,0,0,2180,784,0.02,32,64,42,64,32,50,1.56,1.0
1850,needle,14336,49,needle_cuda_shared_1,623955431.75,932059540.39,10710,4.4,2.1,11488,10.47,1.26,4503.6,1.52,16,50,32,98304,0,0,2180,800,0.02,32,64,42,64,32,50,1.56,1.0
1851,needle,14336,50,needle_cuda_shared_1,625348189.42,934612929.43,10739,4.48,2.13,11488,10.47,1.09,4594.04,1.55,16,51,32,98304,0,0,2180,816,0.02,32,64,42,64,32,50,1.56,1.0
1852,needle,14336,51,needle_cuda_shared_1,616666666.67,922077546.3,10624,4.62,2.2,11520,10.45,1.4,4695.91,1.6,16,52,32,98304,0,0,2180,832,0.02,32,64,42,64,32,50,1.56,1.0
1853,needle,14336,52,needle_cuda_shared_1,621875000.0,929976851.85,10717,4.67,2.22,11520,10.48,1.11,4770.06,1.61,16,53,32,98304,0,0,2180,848,0.02,32,64,42,64,32,50,1.56,1.0
